State Code,County Code,County Name/State Abbreviation,2010 Unemployment Rate (%),2011 Unemployment Rate (%),2012 Unemployment Rate (%),2013 Unemployment Rate (%),2014 Unemployment Rate (%),2015 Unemployment Rate (%),2016 Unemployment Rate (%),2017 Unemployment Rate (%),2018 Unemployment Rate (%),2019 Unemployment Rate (%),,
6.00,91.00,"Sierra County, CA",15.70,15.10,14.60,12.90,10.20,8.80,7.60,6.60,6.10,5.40,,
6.00,93.00,"Siskiyou County, CA",17.20,17.30,15.90,13.30,11.20,9.40,8.50,7.30,6.80,6.50,,
6.00,95.00,"Solano County, CA",12.80,12.40,10.90,9.20,7.60,6.20,5.50,4.80,4.00,3.70,,
6.00,97.00,"Sonoma County, CA",11.10,10.40,9.00,7.20,5.70,4.50,4.00,3.40,2.80,2.70,,
6.00,99.00,"Stanislaus County, CA",17.30,16.80,15.10,13.10,11.30,9.60,8.60,7.50,6.50,6.00,,
6.00,101.00,"Sutter County, CA",18.80,18.50,17.10,14.80,12.80,10.80,9.70,8.80,7.70,7.30,,
6.00,103.00,"Tehama County, CA",15.80,15.20,14.00,11.80,9.70,8.00,7.10,6.40,5.80,5.50,,
6.00,105.00,"Trinity County, CA",17.40,17.00,14.90,12.10,9.60,7.80,7.10,6.20,5.80,5.50,,
6.00,107.00,"Tulare County, CA",17.60,17.40,16.40,14.50,13.30,11.70,11.20,10.50,9.80,9.60,,
6.00,109.00,"Tuolumne County, CA",15.60,14.70,13.20,10.90,8.80,7.10,6.20,5.40,4.70,4.50,,
6.00,111.00,"Ventura County, CA",11.10,10.40,9.20,8.00,6.70,5.70,5.20,4.50,3.80,3.60,,
6.00,113.00,"Yolo County, CA",12.40,12.00,10.80,9.10,7.60,6.50,5.90,5.10,4.30,4.10,,
6.00,115.00,"Yuba County, CA",18.20,17.30,15.60,13.30,11.30,9.30,8.60,7.50,6.50,6.10,,
8.00,1.00,"Adams County, CO",10.50,10.30,9.50,8.00,5.70,4.20,3.40,2.80,3.20,2.90,,
8.00,3.00,"Alamosa County, CO",9.50,10.10,10.60,9.60,7.20,5.00,3.90,3.20,3.70,3.60,,
8.00,5.00,"Arapahoe County, CO",9.00,8.60,7.80,6.50,4.90,3.60,3.00,2.60,3.00,2.70,,
8.00,7.00,"Archuleta County, CO",11.10,10.40,10.20,8.60,6.00,3.90,3.10,2.80,3.20,3.20,,
8.00,9.00,"Baca County, CO",5.20,5.00,4.60,4.10,2.80,2.00,1.60,1.50,1.70,1.70,,
8.00,11.00,"Bent County, CO",8.60,8.60,8.50,7.60,5.30,3.80,2.90,2.60,3.00,2.90,,
8.00,13.00,"Boulder County, CO",7.40,6.70,6.30,5.40,4.10,3.10,2.60,2.20,2.60,2.40,,
8.00,14.00,"Broomfield County/city, CO",7.80,7.30,6.70,5.70,4.20,3.20,2.80,2.40,2.70,2.40,,
8.00,15.00,"Chaffee County, CO",8.10,7.50,6.90,6.00,4.30,3.30,2.50,2.20,2.50,2.40,,
8.00,17.00,"Cheyenne County, CO",4.40,4.40,4.60,4.10,2.90,2.60,2.10,1.60,1.70,1.60,,
8.00,19.00,"Clear Creek County, CO",8.40,7.60,7.10,6.20,4.60,3.50,3.00,2.40,2.80,2.50,,
8.00,21.00,"Conejos County, CO",10.00,10.90,10.80,10.50,7.80,5.50,4.60,3.90,3.90,3.60,,
8.00,23.00,"Costilla County, CO",11.10,12.10,11.60,11.00,9.00,6.20,4.60,3.30,4.10,3.90,,
8.00,25.00,"Crowley County, CO",9.70,9.20,8.20,7.00,5.90,4.30,3.40,2.90,4.10,4.30,,
8.00,27.00,"Custer County, CO",7.00,6.60,6.50,6.30,4.60,3.40,3.00,2.90,3.40,3.00,,
8.00,29.00,"Delta County, CO",11.20,10.80,9.80,8.80,7.00,5.50,4.70,3.60,3.70,3.30,,
8.00,31.00,"Denver County/city, CO",9.50,8.90,7.90,6.50,4.80,3.60,3.00,2.60,2.90,2.70,,
8.00,33.00,"Dolores County, CO",18.50,13.30,10.30,8.20,3.90,3.00,3.70,2.80,2.70,3.00,,
8.00,35.00,"Douglas County, CO",7.30,6.70,6.10,5.20,4.00,3.00,2.50,2.20,2.60,2.40,,
8.00,37.00,"Eagle County, CO",8.90,8.10,7.30,5.90,4.20,3.00,2.60,2.20,2.50,2.20,,
8.00,39.00,"Elbert County, CO",8.50,7.80,7.20,5.80,4.30,3.00,2.50,2.30,2.60,2.20,,
8.00,41.00,"El Paso County, CO",9.80,9.40,9.00,7.80,6.00,4.40,3.60,3.00,3.60,3.30,,
8.00,43.00,"Fremont County, CO",12.20,12.50,11.80,10.50,8.20,5.90,4.90,4.00,4.90,4.60,,
8.00,45.00,"Garfield County, CO",10.80,9.80,8.60,7.30,5.20,4.00,3.30,2.70,3.00,2.70,,
8.00,47.00,"Gilpin County, CO",8.40,7.50,6.80,5.90,4.40,3.00,2.30,1.90,2.30,2.30,,
8.00,49.00,"Grand County, CO",9.20,8.40,7.30,5.70,4.00,3.10,2.60,2.10,2.50,2.10,,
8.00,51.00,"Gunnison County, CO",6.80,6.30,6.10,5.40,4.00,2.80,2.20,1.90,2.30,2.10,,
8.00,53.00,"Hinsdale County, CO",6.00,5.30,4.80,4.60,3.70,3.00,2.20,2.10,2.50,3.70,,
8.00,55.00,"Huerfano County, CO",14.60,14.10,14.40,13.50,10.00,7.40,6.00,5.40,6.20,5.70,,
8.00,57.00,"Jackson County, CO",9.30,6.40,5.30,4.70,3.60,3.60,2.60,1.70,2.40,2.30,,
8.00,59.00,"Jefferson County, CO",8.80,8.30,7.50,6.20,4.50,3.40,2.80,2.40,2.80,2.50,,
8.00,61.00,"Kiowa County, CO",6.70,5.20,4.70,4.30,3.30,2.50,1.90,1.70,1.70,1.60,,
8.00,63.00,"Kit Carson County, CO",4.80,4.90,4.50,3.90,3.00,2.30,2.00,1.60,1.90,1.70,,
8.00,65.00,"Lake County, CO",11.50,10.40,8.70,7.10,4.60,3.70,2.70,2.00,2.40,2.30,,
8.00,67.00,"La Plata County, CO",7.50,7.30,6.70,5.60,4.20,3.30,2.70,2.30,2.80,2.50,,
8.00,69.00,"Larimer County, CO",8.10,7.40,6.80,5.70,4.20,3.20,2.70,2.30,2.60,2.40,,
8.00,71.00,"Las Animas County, CO",11.10,11.50,12.20,11.00,7.50,5.40,4.80,3.80,4.40,3.90,,
8.00,73.00,"Lincoln County, CO",6.30,6.60,6.60,5.70,4.00,3.30,2.50,1.90,2.20,2.30,,
8.00,75.00,"Logan County, CO",6.70,6.50,6.10,5.00,3.80,2.90,2.80,2.20,2.60,2.40,,
8.00,77.00,"Mesa County, CO",11.40,10.60,9.80,8.60,6.20,5.30,5.10,3.70,3.80,3.40,,
8.00,79.00,"Mineral County, CO",7.20,5.60,5.40,5.90,5.00,3.40,2.20,1.70,2.50,2.30,,
8.00,81.00,"Moffat County, CO",10.50,9.70,8.40,6.80,5.70,4.40,3.80,3.10,3.40,3.40,,
8.00,83.00,"Montezuma County, CO",9.60,9.10,8.70,7.60,6.10,5.50,4.70,3.70,4.50,4.20,,
8.00,85.00,"Montrose County, CO",11.40,11.40,10.50,9.30,6.80,4.90,4.00,3.10,3.40,3.10,,
8.00,87.00,"Morgan County, CO",7.40,6.90,6.90,6.40,4.60,3.70,3.30,2.30,2.70,2.60,,
8.00,89.00,"Otero County, CO",9.60,10.40,10.40,9.70,7.60,5.60,4.50,3.90,4.70,4.10,,
8.00,91.00,"Ouray County, CO",10.40,10.60,9.50,7.50,5.80,4.20,3.60,2.70,3.20,2.90,,
8.00,93.00,"Park County, CO",8.50,7.90,6.90,6.00,4.60,3.30,2.70,2.20,2.60,2.50,,
8.00,95.00,"Phillips County, CO",5.60,5.60,5.20,4.50,3.30,2.30,1.90,1.50,1.80,1.60,,
8.00,97.00,"Pitkin County, CO",8.50,8.10,7.30,6.40,4.80,3.70,3.20,2.90,3.50,3.10,,
8.00,99.00,"Prowers County, CO",7.40,6.90,7.10,6.20,4.70,3.90,3.10,2.40,3.10,2.60,,
8.00,101.00,"Pueblo County, CO",10.90,10.90,10.80,9.70,7.30,5.40,4.60,4.00,4.50,4.10,,
8.00,103.00,"Rio Blanco County, CO",9.40,8.20,8.50,7.70,5.90,5.10,4.80,3.60,3.90,3.70,,
8.00,105.00,"Rio Grande County, CO",11.20,12.80,12.40,11.40,9.20,6.10,4.70,4.00,4.60,4.10,,
8.00,107.00,"Routt County, CO",9.70,8.50,7.30,5.80,4.10,3.10,2.50,2.20,2.50,2.20,,
8.00,109.00,"Saguache County, CO",10.60,11.60,11.20,11.10,8.70,5.90,4.70,4.10,4.40,4.00,,
8.00,111.00,"San Juan County, CO",13.10,12.10,10.10,8.60,5.30,4.00,3.50,2.10,2.90,3.00,,
8.00,113.00,"San Miguel County, CO",8.20,8.30,8.00,6.60,4.70,3.60,3.10,2.60,3.20,2.80,,
8.00,115.00,"Sedgwick County, CO",7.80,8.30,7.10,6.10,4.60,3.20,2.20,2.00,2.40,2.00,,
8.00,117.00,"Summit County, CO",7.10,6.80,6.10,4.90,3.40,2.40,2.00,1.70,2.00,1.80,,
8.00,119.00,"Teller County, CO",9.80,9.60,8.50,7.70,5.80,4.30,3.50,3.00,3.40,3.10,,
8.00,121.00,"Washington County, CO",6.20,5.70,4.90,4.50,3.10,2.50,2.10,1.80,2.30,2.00,,
8.00,123.00,"Weld County, CO",9.60,8.90,7.90,6.50,4.40,3.70,3.30,2.50,2.80,2.50,,
8.00,125.00,"Yuma County, CO",5.90,5.50,5.20,4.70,3.30,2.50,2.00,1.50,1.90,1.60,,
9.00,1.00,"Fairfield County, CT",8.80,8.40,7.80,7.40,6.20,5.30,4.60,4.30,3.80,3.60,,
9.00,3.00,"Hartford County, CT",9.90,9.20,8.50,8.10,6.80,5.80,5.00,4.50,4.00,3.90,,
9.00,5.00,"Litchfield County, CT",9.20,8.30,7.60,7.30,6.00,5.10,4.50,4.10,3.60,3.50,,
9.00,7.00,"Middlesex County, CT",8.30,7.80,7.20,6.80,5.70,4.80,4.20,3.80,3.30,3.20,,
9.00,9.00,"New Haven County, CT",10.50,9.90,9.10,8.70,7.20,6.10,5.20,4.70,4.20,3.90,,
9.00,11.00,"New London County, CT",9.40,9.10,8.70,8.30,6.80,5.80,4.80,4.20,3.80,3.60,,
9.00,13.00,"Tolland County, CT",8.20,7.70,7.40,7.00,5.80,4.90,4.20,3.80,3.40,3.30,,
9.00,15.00,"Windham County, CT",10.80,10.10,9.50,9.00,7.40,6.20,5.30,4.80,4.30,4.00,,
10.00,1.00,"Kent County, DE",9.20,8.30,7.80,7.30,6.30,5.30,4.90,4.80,4.10,4.20,,
10.00,3.00,"New Castle County, DE",8.50,7.30,6.90,6.40,5.40,4.60,4.40,4.40,3.60,3.70,,
10.00,5.00,"Sussex County, DE",8.80,7.80,7.10,6.70,5.60,4.90,4.50,4.40,3.70,3.80,,
11.00,1.00,District of Columbia,10.00,10.20,9.00,8.40,7.70,6.90,6.20,6.10,5.70,5.40,,
12.00,1.00,"Alachua County, FL",7.80,7.60,6.80,6.00,5.40,4.70,4.30,3.90,3.30,2.90,,
12.00,3.00,"Baker County, FL",11.00,10.20,8.90,7.70,6.60,5.60,4.90,4.20,3.50,3.10,,
12.00,5.00,"Bay County, FL",10.20,10.20,8.90,7.60,6.50,5.50,4.80,4.20,4.10,3.90,,
12.00,7.00,"Bradford County, FL",9.50,9.10,7.80,6.60,5.80,4.90,4.30,3.70,3.40,3.10,,
12.00,9.00,"Brevard County, FL",10.90,10.90,9.70,8.70,7.20,6.00,5.20,4.40,3.60,3.20,,
12.00,11.00,"Broward County, FL",9.80,9.40,8.20,7.10,6.10,5.20,4.50,4.00,3.40,3.00,,
12.00,13.00,"Calhoun County, FL",9.80,10.40,9.40,8.20,7.10,6.20,5.80,4.90,4.30,4.10,,
12.00,15.00,"Charlotte County, FL",12.40,11.30,9.80,8.40,7.10,6.10,5.40,4.80,4.10,3.70,,
12.00,17.00,"Citrus County, FL",13.30,12.50,11.10,10.10,8.80,7.60,6.80,5.90,5.30,4.80,,
12.00,19.00,"Clay County, FL",9.60,9.10,7.90,6.60,5.90,5.10,4.50,3.90,3.40,3.00,,
12.00,21.00,"Collier County, FL",11.30,10.10,8.70,7.40,6.10,5.30,4.70,4.20,3.50,3.10,,
12.00,23.00,"Columbia County, FL",10.50,10.30,9.10,7.90,6.80,5.60,4.90,4.40,3.80,3.20,,
12.00,27.00,"DeSoto County, FL",11.90,10.40,10.30,8.60,7.40,5.90,5.30,4.50,4.00,3.50,,
12.00,29.00,"Dixie County, FL",12.50,12.30,10.50,8.90,7.60,6.30,5.50,4.80,4.30,3.80,,
12.00,31.00,"Duval County, FL",11.00,10.20,9.00,7.80,6.90,5.90,5.00,4.30,3.70,3.30,,
12.00,33.00,"Escambia County, FL",9.70,9.60,8.70,7.60,6.60,5.60,5.00,4.20,3.70,3.20,,
12.00,35.00,"Flagler County, FL",12.00,11.40,10.20,8.70,7.50,6.30,5.60,4.90,4.20,3.80,,
12.00,37.00,"Franklin County, FL",7.70,7.60,6.70,5.80,5.80,4.80,4.40,3.70,3.60,3.50,,
12.00,39.00,"Gadsden County, FL",11.40,11.60,10.60,9.50,8.50,7.30,6.30,5.50,4.60,4.10,,
12.00,41.00,"Gilchrist County, FL",10.40,10.30,9.30,8.20,6.90,5.70,5.00,4.50,3.80,3.40,,
12.00,43.00,"Glades County, FL",9.20,9.50,7.90,7.80,7.90,7.20,6.30,5.40,4.00,3.90,,
12.00,45.00,"Gulf County, FL",10.00,9.60,8.30,7.00,6.20,5.30,4.70,3.90,4.60,4.80,,
12.00,47.00,"Hamilton County, FL",11.10,10.40,9.10,9.00,7.80,6.50,5.70,4.90,4.30,4.10,,
12.00,49.00,"Hardee County, FL",11.20,10.10,9.20,8.60,7.90,7.10,6.70,5.90,5.30,5.00,,
12.00,51.00,"Hendry County, FL",13.60,13.80,13.10,12.40,11.60,10.70,8.60,7.40,6.20,5.80,,
12.00,53.00,"Hernando County, FL",13.10,12.50,10.90,9.40,8.20,7.00,6.10,5.30,4.60,4.20,,
12.00,55.00,"Highlands County, FL",12.10,11.50,10.60,9.90,8.70,7.60,6.60,5.70,4.90,4.50,,
12.00,57.00,"Hillsborough County, FL",10.40,9.60,8.10,6.90,6.00,5.10,4.50,4.00,3.50,3.10,,
12.00,59.00,"Holmes County, FL",10.00,9.80,9.10,8.20,7.20,6.20,5.40,4.80,4.00,3.50,,
12.00,61.00,"Indian River County, FL",13.50,12.60,11.30,10.00,8.10,6.90,6.10,5.10,4.40,3.80,,
12.00,63.00,"Jackson County, FL",8.80,9.40,8.90,7.90,6.90,5.90,5.30,4.60,4.10,3.60,,
12.00,65.00,"Jefferson County, FL",9.60,10.00,9.50,8.10,6.80,6.00,5.30,4.40,3.90,3.30,,
12.00,67.00,"Lafayette County, FL",7.00,6.20,5.90,5.40,5.30,4.60,4.40,3.70,3.40,3.00,,
12.00,69.00,"Lake County, FL",11.40,10.60,9.10,7.70,6.60,5.60,4.90,4.20,3.60,3.20,,
12.00,71.00,"Lee County, FL",12.10,10.80,9.10,7.60,6.20,5.20,4.70,4.10,3.50,3.10,,
12.00,73.00,"Leon County, FL",7.70,7.80,7.20,6.40,5.70,5.10,4.60,4.00,3.40,3.10,,
12.00,75.00,"Levy County, FL",11.60,10.90,9.60,8.50,7.00,5.80,5.20,4.50,4.00,3.70,,
12.00,77.00,"Liberty County, FL",8.50,9.10,8.20,7.00,6.80,5.90,5.20,4.60,4.00,3.60,,
12.00,79.00,"Madison County, FL",9.70,9.60,8.80,8.10,7.30,6.20,5.30,4.50,4.00,3.80,,
12.00,81.00,"Manatee County, FL",11.10,9.90,8.40,7.00,5.90,5.10,4.60,4.00,3.50,3.10,,
12.00,83.00,"Marion County, FL",13.20,12.30,10.50,8.90,7.50,6.60,5.90,5.10,4.40,3.80,,
12.00,85.00,"Martin County, FL",10.40,9.90,8.60,7.50,6.20,5.40,4.90,4.20,3.60,3.10,,
12.00,86.00,"Miami-Dade County, FL",11.70,9.60,7.90,7.60,6.80,6.10,5.50,4.60,3.60,2.60,,
12.00,87.00,"Monroe County, FL",7.50,7.00,5.90,5.10,4.20,3.50,3.20,3.30,2.60,2.10,,
12.00,89.00,"Nassau County, FL",10.30,9.60,8.30,7.00,6.10,5.20,4.50,3.90,3.30,2.90,,
12.00,91.00,"Okaloosa County, FL",8.10,7.80,6.90,6.00,5.30,4.60,4.10,3.50,3.10,2.70,,
12.00,93.00,"Okeechobee County, FL",12.20,11.90,10.30,9.10,7.60,6.40,5.20,4.40,3.80,3.50,,
12.00,95.00,"Orange County, FL",10.50,9.80,8.50,7.10,6.00,5.10,4.40,3.80,3.30,2.90,,
12.00,97.00,"Osceola County, FL",12.10,11.30,9.70,8.30,6.90,5.80,5.00,4.40,3.70,3.30,,
12.00,99.00,"Palm Beach County, FL",10.60,10.00,8.80,7.50,6.00,5.20,4.70,4.20,3.70,3.30,,
12.00,101.00,"Pasco County, FL",11.60,10.80,9.30,8.00,6.90,5.90,5.20,4.50,3.90,3.50,,
12.00,103.00,"Pinellas County, FL",10.50,9.70,8.20,6.90,5.90,5.00,4.40,3.90,3.40,3.00,,
12.00,105.00,"Polk County, FL",11.80,11.20,9.90,8.60,7.40,6.40,5.60,4.80,4.20,3.70,,
12.00,107.00,"Putnam County, FL",13.00,12.80,12.20,10.80,9.00,7.70,6.40,5.50,5.00,4.30,,
12.00,109.00,"St. Johns County, FL",8.50,7.70,6.70,5.70,4.80,4.00,3.80,3.40,3.00,2.60,,
12.00,111.00,"St. Lucie County, FL",13.30,12.60,11.30,10.40,8.20,6.40,5.80,5.20,4.50,3.90,,
12.00,113.00,"Santa Rosa County, FL",9.00,8.60,7.80,6.70,5.60,4.90,4.60,3.90,3.40,3.00,,
12.00,115.00,"Sarasota County, FL",11.20,10.20,8.70,7.30,6.00,5.10,4.60,4.00,3.50,3.10,,
12.00,117.00,"Seminole County, FL",10.30,9.60,8.30,7.00,5.90,5.00,4.30,3.80,3.30,2.90,,
12.00,119.00,"Sumter County, FL",12.90,12.20,10.90,9.70,8.60,7.80,7.20,6.20,5.20,4.60,,
12.00,121.00,"Suwannee County, FL",9.50,9.20,8.30,7.20,6.50,5.50,4.90,4.30,3.80,3.40,,
12.00,123.00,"Taylor County, FL",10.20,10.00,9.30,8.20,7.10,6.80,5.40,4.50,3.90,3.60,,
12.00,125.00,"Union County, FL",8.20,8.20,7.40,6.60,6.20,4.90,4.40,3.80,3.30,3.00,,
12.00,127.00,"Volusia County, FL",11.90,11.20,9.80,8.60,7.00,5.90,5.10,4.50,3.80,3.40,,
12.00,129.00,"Wakulla County, FL",8.10,8.20,7.50,6.20,5.30,4.70,4.20,3.60,3.20,2.90,,
12.00,131.00,"Walton County, FL",9.10,8.50,7.50,6.40,5.50,4.70,4.30,3.70,3.20,2.80,,
12.00,133.00,"Washington County, FL",10.20,10.00,9.10,8.00,6.90,6.00,5.20,4.40,3.90,3.40,,
13.00,1.00,"Appling County, GA",12.00,12.20,11.00,10.70,8.90,7.40,6.50,5.50,4.40,3.90,,
13.00,3.00,"Atkinson County, GA",15.40,12.70,11.40,9.30,7.60,5.80,5.30,4.50,3.60,3.00,,
13.00,5.00,"Bacon County, GA",10.80,10.40,9.60,8.40,7.00,5.80,5.30,4.50,3.80,3.50,,
13.00,7.00,"Baker County, GA",12.40,11.50,10.90,10.50,9.10,7.40,7.80,6.30,5.30,4.70,,
13.00,9.00,"Baldwin County, GA",15.60,13.60,11.40,10.10,8.80,7.80,6.90,5.90,5.00,4.20,,
13.00,11.00,"Banks County, GA",9.80,9.20,8.10,7.80,6.70,5.70,4.90,3.90,3.20,2.70,,
13.00,13.00,"Barrow County, GA",10.90,9.90,8.50,7.30,6.30,5.40,4.80,4.10,3.30,2.80,,
13.00,15.00,"Bartow County, GA",12.30,11.40,9.80,8.60,7.20,6.00,5.20,4.70,3.90,3.30,,
13.00,17.00,"Ben Hill County, GA",16.10,15.50,13.70,12.40,10.00,9.20,8.30,7.80,6.00,5.50,,
13.00,19.00,"Berrien County, GA",13.20,12.40,10.10,9.50,8.60,7.30,6.20,5.20,4.20,4.00,,
13.00,21.00,"Bibb County, GA",11.80,11.40,10.40,9.20,8.10,6.80,6.00,5.40,4.60,3.90,,
13.00,23.00,"Bleckley County, GA",12.60,13.20,12.40,13.90,11.30,8.70,8.00,6.80,5.90,5.00,,
13.00,25.00,"Brantley County, GA",12.90,13.10,11.90,10.60,9.30,7.60,6.80,5.80,4.60,4.10,,
13.00,27.00,"Brooks County, GA",9.70,9.90,9.00,8.30,7.20,6.20,5.30,4.60,4.00,3.40,,
13.00,29.00,"Bryan County, GA",9.70,9.30,8.20,7.40,6.50,5.30,4.90,4.20,3.40,3.00,,
13.00,31.00,"Bulloch County, GA",10.20,10.40,9.60,8.60,7.40,6.20,5.80,5.10,4.30,3.70,,
13.00,33.00,"Burke County, GA",12.30,12.60,12.20,11.90,10.10,8.30,7.80,7.20,6.20,5.10,,
13.00,35.00,"Butts County, GA",11.60,11.30,10.10,9.20,7.50,6.80,5.70,4.90,4.10,3.40,,
13.00,37.00,"Calhoun County, GA",8.90,8.30,7.70,8.10,7.00,6.30,5.70,5.30,4.30,3.60,,
13.00,39.00,"Camden County, GA",10.10,9.50,8.50,7.70,6.60,5.60,5.80,5.10,4.30,3.60,,
13.00,43.00,"Candler County, GA",8.90,9.50,8.50,8.10,6.90,5.80,4.90,4.10,3.50,3.00,,
13.00,45.00,"Carroll County, GA",11.90,11.30,10.10,9.60,8.20,6.80,6.10,5.10,4.10,3.40,,
13.00,47.00,"Catoosa County, GA",8.70,8.10,7.40,6.70,6.20,5.30,4.90,4.20,3.50,3.00,,
13.00,49.00,"Charlton County, GA",10.70,10.50,9.20,8.40,7.40,6.50,5.70,5.10,4.40,3.80,,
13.00,51.00,"Chatham County, GA",10.00,10.00,9.10,8.20,7.30,6.00,5.30,4.50,3.80,3.30,,
13.00,53.00,"Chattahoochee County, GA",11.10,11.40,11.50,10.90,9.70,8.90,8.40,6.90,5.60,4.60,,
13.00,55.00,"Chattooga County, GA",11.80,10.90,10.10,8.90,7.60,6.30,6.40,4.80,4.10,5.00,,
13.00,57.00,"Cherokee County, GA",8.90,8.10,7.00,6.10,5.50,4.80,4.30,3.80,3.20,2.70,,
13.00,59.00,"Clarke County, GA",9.40,9.20,8.60,7.80,7.00,6.20,5.60,4.80,4.00,3.60,,
13.00,61.00,"Clay County, GA",11.80,12.10,12.30,11.30,11.40,12.00,10.50,9.10,7.60,6.90,,
13.00,63.00,"Clayton County, GA",13.70,13.30,11.90,10.70,9.30,7.80,6.70,5.90,5.00,4.20,,
13.00,65.00,"Clinch County, GA",11.20,10.90,9.60,9.10,8.40,7.10,6.20,5.60,4.60,3.90,,
13.00,67.00,"Cobb County, GA",9.40,8.80,7.60,6.60,5.90,5.20,4.70,4.10,3.50,3.00,,
13.00,69.00,"Coffee County, GA",16.00,12.80,11.20,9.90,8.20,6.80,5.90,5.10,4.60,3.90,,
13.00,71.00,"Colquitt County, GA",9.80,9.40,8.60,8.70,8.10,6.50,5.30,4.60,3.80,3.20,,
13.00,73.00,"Columbia County, GA",7.40,7.30,6.90,6.40,5.80,5.10,4.70,4.20,3.50,3.00,,
13.00,75.00,"Cook County, GA",11.80,11.10,9.30,8.50,8.10,6.80,5.50,4.60,3.80,3.40,,
13.00,77.00,"Coweta County, GA",9.80,9.00,7.90,6.90,6.20,5.40,5.00,4.20,3.50,2.90,,
13.00,79.00,"Crawford County, GA",11.70,10.70,9.70,8.80,7.50,6.40,6.00,5.00,4.20,3.60,,
13.00,81.00,"Crisp County, GA",14.40,13.80,12.30,11.10,8.90,7.00,6.10,5.20,4.90,3.90,,
13.00,83.00,"Dade County, GA",8.80,7.90,7.50,7.10,6.30,5.60,5.10,4.40,3.70,3.30,,
13.00,85.00,"Dawson County, GA",11.00,10.10,8.40,7.30,6.10,5.20,4.70,3.90,3.40,2.80,,
13.00,87.00,"Decatur County, GA",12.60,11.90,10.00,9.40,8.20,6.90,6.70,5.60,4.70,3.80,,
13.00,89.00,"DeKalb County, GA",11.00,10.40,9.30,8.40,7.30,6.10,5.50,4.90,4.10,3.40,,
13.00,91.00,"Dodge County, GA",13.20,12.20,11.40,11.30,9.80,8.50,7.40,6.30,5.30,5.40,,
13.00,93.00,"Dooly County, GA",11.70,12.90,11.30,11.40,9.60,7.70,5.90,5.10,4.70,3.80,,
13.00,95.00,"Dougherty County, GA",12.70,12.10,11.10,10.30,9.30,7.90,6.90,6.10,5.50,4.70,,
13.00,97.00,"Douglas County, GA",11.40,10.80,9.50,8.50,7.40,6.50,5.60,4.90,4.20,3.50,,
13.00,99.00,"Early County, GA",11.90,11.40,10.00,9.10,9.00,7.10,7.00,5.50,4.70,3.90,,
13.00,101.00,"Echols County, GA",8.30,8.00,7.30,6.30,5.90,4.80,4.40,4.00,3.20,2.80,,
13.00,103.00,"Effingham County, GA",9.70,9.20,8.20,7.10,6.20,5.20,4.90,4.10,3.30,2.90,,
13.00,105.00,"Elbert County, GA",15.00,16.00,12.40,10.80,8.70,7.60,6.60,5.30,4.90,4.00,,
13.00,107.00,"Emanuel County, GA",13.00,13.20,12.20,12.50,10.50,8.90,7.80,6.80,6.00,5.30,,
13.00,109.00,"Evans County, GA",9.20,9.10,8.40,7.60,6.50,5.70,5.00,4.40,3.70,3.40,,
13.00,111.00,"Fannin County, GA",11.80,11.20,10.10,8.90,7.60,6.30,5.40,4.80,4.00,3.30,,
13.00,113.00,"Fayette County, GA",8.40,7.90,7.40,6.70,6.10,5.30,4.80,4.10,3.60,3.00,,
13.00,115.00,"Floyd County, GA",12.00,12.00,10.80,9.40,7.90,6.80,6.10,5.30,4.40,3.80,,
13.00,117.00,"Forsyth County, GA",8.10,7.30,6.50,5.80,5.30,4.60,4.20,3.80,3.20,2.70,,
13.00,119.00,"Franklin County, GA",12.90,12.00,11.10,9.70,8.20,6.40,5.30,4.80,3.90,3.50,,
13.00,121.00,"Fulton County, GA",10.60,10.10,9.00,8.00,7.10,6.10,5.50,4.90,4.10,3.50,,
13.00,123.00,"Gilmer County, GA",11.40,11.70,10.40,8.90,7.30,6.10,5.80,5.10,4.30,3.50,,
13.00,125.00,"Glascock County, GA",11.20,10.60,9.60,9.40,8.10,6.70,6.10,5.00,4.20,3.70,,
13.00,127.00,"Glynn County, GA",10.10,10.30,9.30,8.50,7.50,6.20,5.40,4.80,3.80,3.30,,
13.00,129.00,"Gordon County, GA",12.90,11.60,9.60,8.80,7.30,6.00,5.70,4.70,3.90,3.40,,
13.00,131.00,"Grady County, GA",10.60,9.50,8.50,7.70,7.40,6.10,5.50,4.90,3.90,3.40,,
13.00,133.00,"Greene County, GA",13.30,12.20,10.90,9.90,8.20,6.70,6.10,5.20,4.30,3.90,,
13.00,135.00,"Gwinnett County, GA",9.40,8.60,7.60,6.80,6.10,5.30,4.80,4.30,3.60,3.00,,
13.00,137.00,"Habersham County, GA",10.80,10.40,9.40,8.00,7.00,5.80,5.40,4.60,3.80,3.50,,
13.00,139.00,"Hall County, GA",9.80,8.80,7.70,6.80,5.90,4.90,4.60,3.90,3.30,2.80,,
13.00,141.00,"Hancock County, GA",23.20,19.60,16.80,14.60,11.70,10.00,8.50,7.20,6.10,5.50,,
13.00,143.00,"Haralson County, GA",12.40,11.50,10.10,9.20,8.00,6.70,5.90,4.80,3.90,3.30,,
13.00,145.00,"Harris County, GA",7.80,7.30,7.10,6.50,6.00,5.30,4.90,4.20,3.50,3.10,,
13.00,147.00,"Hart County, GA",11.70,11.10,10.10,9.10,7.50,6.30,5.40,4.50,3.70,3.50,,
13.00,149.00,"Heard County, GA",12.20,11.20,10.20,9.40,7.90,6.50,6.00,5.00,3.90,3.30,,
